DelineationCode,SampleDate,CFC_ALG,CFC_ALL_EMAP,CFC_ALL_SWAMP,CFC_AQM,CFC_BRS,CFC_HUM,CFC_LTR,CFC_LWD,CFC_OHV,CFC_RCK,CFC_UCB,FL_F,FL_M,FL_N_F,FL_N_M,FL_Q_F,FL_Q_M,MWVM_F,MWVM_M,NFC_DLU,NFC_EFR,NFC_ERN,PBM_E,PBM_S,PBM_V,PCT_BDRK,PCT_BIGR,PCT_CB,PCT_CF,PCT_CF_WT,PCT_CPOM,PCT_DR,PCT_FAST,PCT_FAST_WT,PCT_FN,PCT_GC,PCT_GF,PCT_GL,PCT_GL_WT,PCT_HP,PCT_MAA,PCT_MAP,PCT_MAU,PCT_MCP,PCT_MIAT1,PCT_MIAT1P,PCT_MIATP,PCT_NSA,PCT_OT,PCT_POOL,PCT_POOL_WT,PCT_RA,PCT_RA_WT,PCT_RC,PCT_RI,PCT_RI_WT,PCT_RN,PCT_RN_WT,PCT_RR,PCT_RS,PCT_SA,PCT_SAFN,PCT_SB,PCT_SFGF,PCT_SLOW,PCT_SLOW_WT,PCT_WD,PCT_XB,PWVZ,RBP_CHN,RBP_EPI,RBP_FLW,RBP_PLS,RBP_SED,SB_PP_D10,SB_PP_D25,SB_PP_D50,SB_PP_D75,SB_PP_D90,SB_PT_D10,SB_PT_D25,SB_PT_D50,SB_PT_D75,SB_PT_D90,SINU,SINU_WORKING,Slope_0,Slope_0_5,Slope_1,Slope_2,W1_HALL_EMAP,W1_HALL_SNARL,W1_HALL_SWAMP,W1H_BLDG,W1H_BRDG,W1H_CROP,W1H_LDFL,W1H_LOG,W1H_MINE,W1H_ORVY,W1H_PARK,W1H_PIPE,W1H_PSTR,W1H_PVMT,W1H_PWRL,W1H_ROAD,W1H_TRAL,W1H_VEGM,W1H_WALL,XBEARING,XBKF_H,XC,XCDENBK,XCDENMID,XCM,XCMG,XEMBED,XFC_ALG,XFC_AQM,XFC_BIG,XFC_BRS,XFC_HUM,XFC_LTR,XFC_LWD,XFC_NAT_EMAP,XFC_NAT_SWAMP,XFC_OHV,XFC_RCK,XFC_UCB,XG,XGB,XGH,XGW,XKBF_W,XM,XMIAT,XMIATP,XMW,XPCAN,XPCM,XPCMG,XPGVEG,XPMGVEG,XPMID,XSDGM,XSLOPE,XSPDGM,XSPGM,XWAK,XWDA,XWDEPTH,XWDM,XWDO,XWDR,XWIDTH,XWPH,XWSC,XWSL,XWTB,XWTC,XWTF,XWV_F,XWV_M
AHAH1,6/14/2010,11,6,7,4,10,0,2,0,4,11,3,,,,,0.2,0.004,0.5,0.1,,,,50,0,50,0,86,31,0,0,84,0,43,43,0,29,10,53,53,0,63,64,3,0,22,24,91,69,0,4,4,0,0,0,43,43,0,0,0,0,5,5,22,15,57,57,0,4,41.2,,,,,,11,22,85,270,560,11,22,85,270,560,1.06,,0,10,30,50,0.31,,0.5,0,0,0,0,0,0,0,0,0.2,0,0,,0.11,,0.19,0,120,0.7,31,,97,77,121,30,43.4,1.8,32.3,8.2,0,0.9,0,42.3,45,1.8,30.9,1.4,44,49,25,19,7.2,46,0.9,1,,0.95,0.95,0.95,1,0.95,1,78,3.2,78,,230,0.4,10.5,21.5,8.1,34.3,3.6,7.3,961,0.5,2.1,17,62.6,0.08,0.02
CAT08722-228,8/10/2010,0,5,6,4,8,0,10,7,10,0,10,,,,,0.4,0.01,1.8,0.5,,,,0,100,0,0,20,9,0,0,48,0,22,22,18,11,13,78,78,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,22,22,0,0,0,0,49,67,0,80,78,78,0,0,25,,,,,,0.03,1.03,1.03,6,30,0.03,1.03,1.03,6,30,1.21,,0,0,0,13.3,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,283,0.4,20,,77,43,139,37,0,1.8,28.2,10.9,0,13,16.4,53.9,68.7,14.8,0,11.8,96,12,61,35,2.3,23,0,,,1,1,1,1,1,1,1.4,3.5,1.4,,50,0.1,8.5,16.1,8.55,11.8,1,7.3,86.7,0,2.12,7.8,46,0.46,0.14
DGSY1,4/10/2008,10,7,8,10,10,0,8,1,9,9,7,,,,,,,,,,,,95,0,5,6,54,21,1,0.975,33,2.5,88,85.8,11,13,14,7.5,7.3125,0,,,,,,,,,1,2,1.95,0,0,0,56,54.6,31,30.225,0,6,18,29,12,43,9.5,9.2625,2,2,,,,,,,0.03,1.03,24.5,157,391,0.03,1.03,40,157,625,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1.5,0.16675,,0,,0,0,,0.296,0,,12.64705882,9.125,99.875,53.33333333,17,5,12.5,7,0,4,0.5,24,33,4.5,8.5,3.5,90.75,6,81.375,9.375,5.535,9.125,,,,0,0,0,1,1,1.428571429,20.21138074,,,13.93929435,75.6,0.223002862,8.57,17.8,10.14,44.84247375,3.843,6.84,325.1,0.2,3.49,9.8,49.64,,
DGSY1,4/24/2008,11,7,8,11,11,0,11,1,11,11,6,0.622961314,0.0176403,,NA,0.622961314,0.0176403,0.45,0.13716,Range,NO,NO,95.45454545,4.545454545,0,8.571428571,54.28571429,21.9047619,1,0.945,19.04761905,5.5,68.5,64.7325,14.28571429,14.28571429,18.0952381,23.5,22.2075,0,,,,,,,,,0,2.5,2.3625,0,0,0,58.5,55.2825,9,8.505,0.952380952,7.619047619,13.33333333,27.61904762,6.666666667,45.71428571,26,24.57,0,2.857142857,33.33333333,Not Recorded,Not Recorded,,,Not Recorded,0.03,1.03,9,157,625,0.03,1.03,40,157,2500,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.121272727,0,1.5,0.030318182,,0,,0,0,,,0.681818182,,18.85026738,6.136363636,91.13636364,58.91304348,8.636363636,5,8.181818182,6.818181818,0,5,0.454545455,20,30,5,5,2.727272727,85,10.22727273,79.09090909,5.909090909,,5.454545455,,,,0.136363636,0.136363636,0.136363636,1,1,1.833333333,18.70028659,,,10.94605174,95.2,0.296953758,9.033333333,18.95238095,9.9,33.67527675,3.042,8.41,386,0.2,1.69,15.3,59.54,0.201666667,0.061468
DGSY1,5/14/2008,11,7,8,11,11,0,10,1,8,9,4,0.476625953,0.013496544,,NA,0.476625953,0.013496544,0.38,0.115824,Range,NO,NO,100,0,0,9.523809524,41.9047619,13.33333333,0.5,0.4725,16.34615385,5.5,71,67.095,13.33333333,8.571428571,32.38095238,17,16.065,0,,,,,,,,,0.952380952,6.5,6.1425,0,0,0,65.5,61.8975,5,4.725,0,9.523809524,11.42857143,24.76190476,10.47619048,57.14285714,23.5,22.2075,0,0,18.75,Not Recorded,Not Recorded,,,Not Recorded,0.03,1.03,9,40,157,0.03,7.0075,9,157,625,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.151590909,0,1.5,0,,0,,0,0,,,2.727272727,,14.57219251,14.88636364,101.3636364,50,15.90909091,5,8.181818182,6.818181818,0,4.545454545,0.454545455,20.45454545,30,5.454545455,5.909090909,1.818181818,86.47727273,8.295454545,73.40909091,13.06818182,,12.15909091,,,,0.363636364,0.363636364,0.363636364,1,1,1.466666667,15.8215746,,,8.464351078,90,0.264181891,7.20952381,15.42857143,9.62,37.85270806,2.729,8.32,355,0.2,1,13.8,56.84,0.185625,0.0565785
DGSY1,6/3/2008,10,7,8,10,10,0,9,1,9,8,4,0.364573645,0.010323576,,NA,0.364573645,0.010323576,0.35,0.10668,Range,NO,NO,95.45454545,0,4.545454545,9.615384615,45.19230769,11.53846154,0.5,0.4775,27.18446602,4.5,61.5,58.7325,11.53846154,18.26923077,24.03846154,26,24.83,0,,,,,,,,,3.846153846,8,7.64,0,0,0,61,58.255,0,0,0,9.615384615,15.38461538,26.92307692,5.769230769,50.96153846,34,32.47,0,0,15.38461538,Not Recorded,Not Recorded,,,Not Recorded,1.03,1.03,9,40,157,0.03,1.03,9,157,1128.5,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.090954545,0,1.5,0,,0,,0,0,,,1.363636364,,21.12299465,9.318181818,91.25,67.5,5,7,6.5,5,0,4.5,0.5,18,29.5,6.5,4,2,81.93181818,5.681818182,73.52272727,8.409090909,,7.954545455,,,,0.272727273,0.227272727,0.227272727,1,1,1.466666667,14.75037069,,,7.615357991,75,0.25619345,6.817307692,14.2,8.83,39.03300423,2.661,8.24,250,0.2,1.4,18.2,64.76,0.173846154,0.052988308
DGSY1,6/24/2008,11,7,8,11,11,0,11,1,11,11,6,0.01081773,0.000306324,,NA,0.01081773,0.000306324,0.03,0.009144,Range,NO,NO,100,0,0,6.666666667,49.52380952,12.38095238,1.5,1.2975,26.92307692,13.5,37,32.005,5.714285714,25.71428571,16.19047619,28.5,24.6525,0,,,,,,,,,1.904761905,21,18.165,0,0,0,35.5,30.7075,0,0,0,6.666666667,26.66666667,32.38095238,4.761904762,48.57142857,49.5,42.8175,0,0,60,Not Recorded,Not Recorded,,,Not Recorded,1.03,9,40,157,625,1.03,1.03,40,40,625,,,0,0,0,0,0.045454545,,0.045454545,0,0,0,0.045454545,0,0,0,0.151590909,0,1.5,0,,0,,0,0,,,2.045454545,,33.68983957,11.47727273,88.86363636,59.23076923,6.818181818,5,8.181818182,6.818181818,0,5,0.454545455,25.45454545,35.45454545,10.45454545,5,2.727272727,77.38636364,11.13636364,67.04545455,10.34090909,,9.431818182,,,,0.409090909,0.409090909,0.409090909,1,1,1.466666667,14.45947913,,,9.356302359,80,0.363957858,7.057142857,14.28571429,7.81,27.4757085,1.939,8.02,417,0.2,0.44,18.5,65.3,0.009,0.0027432
DGSY1,7/2/2008,11,8,9,11,11,1,11,1,9,11,5,0.001614587,0.0000457,,NA,0.001614587,0.0000457,0.03,0.009144,Range,NO,NO,100,0,0,6.666666667,56.19047619,13.33333333,0,0,20.95238095,17,17.5,14.525,5.714285714,22.85714286,25.71428571,21.5,17.845,0,,,,,,,,,1.904761905,44,36.52,0,0,0,17.5,14.525,0,0,0,6.666666667,10.47619048,16.19047619,13.33333333,41.9047619,65.5,54.365,0,0,45.45454545,Not Recorded,Not Recorded,,,Not Recorded,1.03,9,9,157,157,1.03,9,40,157,625,,,0,0,0,0,0.136363636,,0.136363636,0,0,0,0,0.136363636,0,0,0.151590909,0,1.363636364,0,,0,,0,0,,,2.045454545,,25.53475936,11.81818182,87.38636364,63.21428571,6.818181818,5,8.181818182,6.818181818,0.454545455,5,0.454545455,20.45454545,30.45454545,5.909090909,5,2.272727273,75.56818182,10,64.20454545,11.36363636,,9.772727273,,,,0.409090909,0.409090909,0.409090909,1,1,1.466666667,29.48739828,,,20.09808055,79,0.256388773,4.371428571,10.19047619,6.94,39.00326797,1.705,7.8,380,0.2,0.73,20,68,0.007272727,0.002216727
DGSY1,7/9/2008,6,6,7,10,10,0,10,0,9,10,2,0.000538196,0.0000152,,NA,0.000538196,0.0000152,0.01,0.003048,Range,NO,NO,95,0,5,1.052631579,37.89473684,23.15789474,0,0,28.42105263,27.5,9,6.525,2.105263158,8.421052632,37.89473684,11.5,8.3375,0,NA,NA,NA,NA,NA,0,NA,NA,1.052631579,52,37.7,0,0,0,9,6.525,0,0,0,1.052631579,21.05263158,23.15789474,5.263157895,61.05263158,63.5,46.0375,0,0,92.85714286,Not Recorded,Not Recorded,,,Not Recorded,1.03,9,9,69.25,297.4,1.03,9,9,157,157,,,0,0,0,0,0.030318182,,0.030318182,0,0,0,0.030318182,0,0,0,0.090954545,0,1.363636364,0,,0,,0,0,,,1.75,,33.52941176,12.75,87.25,65.23809524,5,5,6,7,0,5,0,19.5,29.5,6.5,5,1,74.5,9.5,62.5,12,,11,,0,,0.35,0.35,0.35,1,1,1.333333333,14.95217325,,,14.02757777,89,0.441323606,4.952631579,10.15789474,1.01,22.65910969,1.122222222,7.25,439,0.2,0.94,20.6,69.08,0.000714286,0.000217714
DGSY1,7/16/2008,4,6,7,4,4,0,4,0,4,4,1,NA,NA,,NA,NA,NA,NA,NA,Range,NO,NO,87.5,0,12.5,20,45.71428571,11.42857143,0,0,34.28571429,77.5,0,0,2.857142857,5.714285714,37.14285714,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,22.5,5.0625,0,0,0,0,0,0,0,0,20,14.28571429,17.14285714,8.571428571,54.28571429,22.5,5.0625,0,0,NA,Not Recorded,Not Recorded,,,Not Recorded,1.03,1.03,40,157,625,1.03,9,9,625,5660,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.666666667,0,,0,,0,0,,,1.25,,33.45588235,15.625,82.8125,65,18.125,5,6.25,5,0,5,0,16.25,26.25,5,5,1.25,67.1875,6.875,52.8125,14.375,,14.375,,0,,0.25,0.25,0.25,1,1,1.142857143,44.20510133,,,13.14124101,109,0.749573136,6.271428571,12.92857143,7.8,13.34092635,0.836666667,8.3,549,0.2,4.49,26.9,80.42,NA,NA
DGSY1,5/3/2010,8,7,8,10,9,0,10,1,9,9,2,,,,,,,,,,,,40,15,45,2,55,16,0,0,27.27272727,6.6,36,33.624,1,16,10,49.9,46.6066,0,20.2020202,21.42857143,1.01010101,35.71428571,11.2244898,19.29824561,58.16326531,30.92783505,2,7.5,7.005,1.5,1.401,0,26.5,24.751,8,7.472,1,1,31,32,18,42,57.4,53.6116,1,3,,,,,,,1.03,1.03,9,157,625,1.03,1.03,40,157,625,,,0,0,0,0,0.083333333,,0.083333333,0,0,0,0,0.083333333,0,0,0,0,1.046444444,0,,0,,0,0,,0.245,0.526315789,,19.55882353,12.23684211,94.40789474,40,4,7,12,6.5,0,5,0.5,30.25,42.25,11.75,8.5,3,82.17105263,10.75,71.25,10.92105263,5.258,11.71052632,0.522959184,0.899122807,,0.105263158,0.105263158,0.105263158,1,1,1.357142857,25.97392645,,,23.19053051,135.2,0.34390709,9.92,22.2,NA,29.07762097,2.8845,8.03,NA,NA,NA,11.2,52.16,,
DGSY1,6/1/2010,5,7,8,11,11,0,4,1,11,11,2,3.260819017,0.092336112,,NA,3.260819017,0.092336112,1.87,0.569975999,NA,NA,NA,NA,NA,NA,0.952380952,38.0952381,10.47619048,0,0,9.523809524,0,73.5,73.5,0.952380952,10.47619048,20,25,25,0,7.766990291,7.843137255,0,27.61904762,0,0,16.50485437,8,0.952380952,1.5,1.5,0,0,0,73.5,73.5,0,0,0.952380952,0,40,40.95238095,16.19047619,60.95238095,26.5,26.5,0,0,0,Not Recorded,Not Recorded,,,Not Recorded,0.03,1.03,9,40,625,1.03,1.03,9,157,625,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.181909091,0,1.5,0,,0.3335,,0,0,,,0.227272727,,20.05347594,12.72727273,84.77272727,51.66666667,5.909090909,12.27272727,25,6.818181818,0,1.818181818,0.454545455,51.81818182,65.90909091,20,23.63636364,0.909090909,72.04545455,18.29545455,58.52272727,13.52272727,,12.5,0.046116505,0.279411765,,0.045454545,0.045454545,0.045454545,1,1,1.157894737,11.96838841,,,11.27371184,68,0.379476928,10.84761905,21.9047619,9.09,26.35206321,2.858571429,7.93,306,0.18,4.67,13.39,56.102,0.569,0.1734312
DGSY1,6/14/2010,0,6,7,11,6,0,4,1,7,11,1,0.12074311,0.003419064,,NA,0.12074311,0.003419064,0.094488,0.028799942,NA,NA,NA,NA,NA,NA,0.952380952,32.38095238,1.904761905,0,0,2.857142857,0,78.5,70.65,14.28571429,15.23809524,18.0952381,11.5,10.35,0,0.952380952,0.952380952,0,21.9047619,0,0,22.33009709,0.970873786,0,0,0,0,0,0,78.5,70.65,0,0,0.952380952,0,31.42857143,45.71428571,14.28571429,63.80952381,11.5,10.35,3.80952381,0,0,Not Recorded,Not Recorded,,,Not Recorded,1.03,1.03,9,40,625,0.03,1.03,9,40,625,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.181909091,0,1.5,0,,0.3335,,0,0,,,6.704545455,,22.19251337,21.25,105.9090909,73.33333333,0,8.636363636,25.22727273,2.727272727,0,1.818181818,2.272727273,44.31818182,54.77272727,16.36363636,22.5,0.454545455,84.65909091,8.068181818,72.15909091,12.5,,14.54545455,0.055825243,0.25,,0.318181818,0.227272727,0.227272727,1,1,2.75,5.095611913,,,4.75050898,74,0.308652387,8.714285714,17.23809524,7.34,32.3989071,2.823333333,8.12,285,0.17,8.37,23.65,74.57,0.0364744,0.011117397
DGSY1,6/29/2010,9,6,7,6,3,0,7,1,8,10,0,1.544841803,0.043745048,,NA,1.544841803,0.043745048,1.24,0.377951999,NA,NA,NA,NA,NA,NA,6.730769231,49.03846154,9.615384615,0,0,24.03846154,0,87.5,87.5,7.692307692,21.15384615,7.692307692,10.5,10.5,0,0,0,0,27.88461538,0,0,47.11538462,0,0.961538462,2,2,0,0,0,87.5,87.5,0,0,6.730769231,0,28.84615385,36.53846154,11.53846154,44.23076923,12.5,12.5,5.769230769,0,0,Not Recorded,Not Recorded,,,Not Recorded,1.03,1.03,1.03,40,157,1.03,1.03,40,157,625,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.181909091,0,1.5,0,,0.3335,,0,0,,,0.454545455,,33.15508021,32.04545455,88.06818182,46.36363636,14.5,7,13.5,1.5,0,3.5,2.5,34.25,44.75,19.25,11,0,56.02272727,34.88636364,44.88636364,11.13636364,,31.59090909,0.120192308,0.255102041,,0.090909091,0.090909091,0.090909091,1,0.909090909,1.047619048,14.57174391,,,9.164761105,72,0.329920264,8.548076923,18.8,7.15,30.31035406,2.590952381,8.13,341,0.16,1.74,24.35,75.83,0.493533333,0.15042896
DGSY1,7/20/2010,6,6,7,4,6,0,5,2,7,11,0,1.12084599,0.031738824,,NA,1.12084599,0.031738824,1.25,0.380999999,NA,NA,NA,NA,NA,NA,0.952380952,32.38095238,10.47619048,0,0,7.619047619,0,79.5,79.5,0,12.38095238,9.523809524,20.5,20.5,0,0.952380952,0.952380952,0,20,0,0,7.692307692,0.961538462,1.904761905,0,0,0,0,0,79.5,79.5,0,0,0.952380952,0,54.28571429,54.28571429,7.619047619,63.80952381,20.5,20.5,1.904761905,0.952380952,0,Not Recorded,Not Recorded,,,Not Recorded,0.03,0.03,5.015,40,157,1.03,1.03,1.03,40,157,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.181909091,0,1.5,0,,0.3335,,0,0,,,0.909090909,,19.38502674,15.79545455,31.25,40,2.727272727,1.818181818,19.09090909,2.727272727,0,2.272727273,0.909090909,36.36363636,40.45454545,14.54545455,18.18181818,0,15.45454545,78.18181818,8.295454545,7.159090909,,14.88636364,0.019230769,0.25,,0.181818182,0.181818182,0.181818182,0.954545455,0.181818182,1.375,6.90784792,,,6.459635776,88,0.328931573,7.828571429,16.80952381,5.87,30.40145985,2.38,7.95,322,0.16,1.55,22.91,73.238,0.42625,0.129921
DGSY1,8/19/2010,5,6,7,7,5,0,4,3,9,11,0,0.598419599,0.016945356,,NA,0.598419599,0.016945356,0.93,0.283464,NA,NA,NA,NA,NA,NA,2.857142857,37.14285714,13.33333333,0,0,3.80952381,0,69,69,26.66666667,14.28571429,14.28571429,31,31,0,6.930693069,7.216494845,0,33.33333333,0,0,28.57142857,7.216494845,0,0,0,0,0,0,69,69,0,0,2.857142857,0,21.9047619,48.57142857,6.666666667,62.85714286,31,31,0,0,0,Not Recorded,Not Recorded,,,Not Recorded,1.03,1.03,40,157,625,0.03,0.03,9,40,157,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.181909091,0,1.5,0,,0.3335,,0,0,,,0.454545455,,44.78609626,6.590909091,25.34090909,32.5,2.272727273,3.181818182,18.40909091,2.272727273,0,1.818181818,1.363636364,33.18181818,38.18181818,12.5,17.04545455,0,18.75,72.38636364,7.727272727,11.02272727,,6.136363636,0.071428571,0.25,,0.090909091,0.090909091,0.090909091,1,0.454545455,2,3.534263979,,,2.844778593,72,0.329859538,6.933333333,13.61904762,7.56,30.31593407,2.101904762,8.02,318,0.16,0.96,23.58,74.444,0.3105,0.0946404
DGSY1,9/15/2010,11,7,8,11,11,0,11,1,10,10,2,0.214094178,0.006062472,,NA,0.214094178,0.006062472,0.43,0.131064,Range,NO,NO,90.90909091,0,9.090909091,7.619047619,56.19047619,15.23809524,0,0,44.76190476,0,42.5,42.5,0,21.9047619,11.42857143,56.5,56.5,0,53.92156863,54.45544554,0.980392157,41.9047619,1.020408163,1.666666667,61.2244898,57.29166667,1.904761905,1,1,0,0,0,42.5,42.5,0,0,0,7.619047619,30.47619048,30.47619048,11.42857143,41.9047619,57.5,57.5,0,0,23.07692308,Not Recorded,NA,,,Not Recorded,1.03,9,157,625,2500,1.03,1.03,40,157,625,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1.5,0.090954545,,0,,0,0,,,1.818181818,,32.48663102,15.34090909,91.47727273,51.17647059,15.22727273,5,5.909090909,5,0,5,0.454545455,19.09090909,29.09090909,8.181818182,4.545454545,0.909090909,76.13636364,23.63636364,62.38636364,13.75,,13.52272727,0.227040816,0.370833333,,0.181818182,0.181818182,0.181818182,1,1,1.294117647,26.99161109,,,17.20785319,88,0.263527588,5.180952381,11.42857143,6.6,37.94669118,1.966,7.57,333,0.2,1.2,18.2,64.76,0.123846154,0.037748308
JonLee5,9/15/2010,0,5,6,4,10,0,11,8,10,0,10,,,,,0.8,0.02,1,0.3,,,,9,9,82,0,66,11,0,0,48,0,34,34,2,55,15,32,32,0,3,3,0,15,0,0,9,3,0,36,36,0,0,0,22,22,12,12,0,0,10,12,0,27,68,68,7,0,41.7,,,,,,1.03,13,29.5,47,66,1.03,13,29.5,47,66,1.24,,0,0,40,70,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,138,0.2,48,,95,131,223,4,0,1.8,23.9,10,0,5,17.5,51.2,58,17.3,0,6.4,92,4,25,67,4.1,83,0,0.2,,1,1,1,1,1,1,19.1,1.8,19.1,,52,0.3,12.4,24.9,9.4,21.8,2.7,8.4,124,0.1,0.2,11.1,52,0.16,0.05
JonLee6,9/13/2010,0,5,6,0,11,0,11,11,11,8,3,,0.006,,,0.2,0.006,0.3,0.1,,,,0,100,0,0,71,36,0,0,80,0,40,40,0,19,6,38,38,1,0,0,0,0,0,0,75,0,0,21,21,0,0,0,26,26,14,14,0,0,18,18,16,24,59,59,4,0,54.5,,,,,,1.03,15,72.5,140,625,1.03,15,70,150,625,1.42,,0,0,30,60,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,302,0.3,65,,90,135,222,23,0,0,13.7,14.1,0,6.8,6.8,34.6,41.4,6.8,5.5,1.4,87,6,23,64,6.5,70,0.2,0.3,,1,1,1,1,1,1,42.7,2.1,40.6,,40,0.4,10.5,23.1,10.41,33.3,3.5,8.2,74.1,0,0.01,13.3,55.9,0.08,0.02
LALT500,6/22/2009,11,2,2,0,0,11,0,0,0,0,0,NA,NA,,NA,NA,NA,NA,NA,Urban/Industrial,NO,NO,0,100,0,0,0,0,0,0,2.857142857,0,0,0,0.952380952,0,0,100,100,0,6.666666667,6.666666667,0,0,15.23809524,15.23809524,100,20.95238095,0,0,0,0,0,97.14285714,0,0,0,0,0,0,1.904761905,2.857142857,0,2.857142857,100,100,0,0,NA,NA,NA,,,NA,0.03,0.03,0.53,1.03,1.03,5660,5660,5660,5660,5660,,,0,100,100,100,0.030318182,,0.030318182,0.030318182,0,0,0,0,0,0,0,0.204545455,0,0.212227273,,0.272727273,,0,1.5,176,0.65,0,,0,0,2.5,,87.5,0,87.5,0,87.5,0,0,0,0,0,0,0,2.5,0,2.5,0,31,0,0.880952381,0.880952381,,0,0,0,0.5,0,Inf,4278.918514,0.158666667,,0.31690705,0,0.047492625,0.766666667,1.395348837,12.85,210.5590062,1.614285714,9.08,827,0.4,-1.9,27.64,81.752,NA,NA
LALT500,7/15/2010,10,3,3,4,0,10,0,0,0,0,0,0.0000149,0.000525474,0.0000149,0.000525474,NA,NA,0.222222222,0.067733333,Urban/Industrial,NO,NO,0,100,0,0,0,0,0,0,12.38095238,0,0,0,0.952380952,0,0,100,100,0,0,8.571428571,8.571428571,6.666666667,21.15384615,21.3592233,99.03846154,28.57142857,0,0,0,0,0,99.04761905,0,0,0,0,0,0,0,0.952380952,0,0.952380952,100,100,0,0,0,NA,NA,,,NA,0.03,0.03,0.03,10.7725,157,5660,5660,5660,5660,5660,,,20,80,80,80,0.090954545,,0.090954545,0.090954545,0,0,0,0,0,0.3335,0.060636364,0.136363636,0,0.924272727,,0,,0,1.5,249,0.45,0,,0,0,2.045454545,,6.363636364,1.818181818,79.54545455,0,79.54545455,0,0,0,1.818181818,0,0,0,2.045454545,87.5,2.045454545,0,32,0,1.024038462,1.033980583,,0,0,0,0.409090909,0,Inf,5041.63865,0.14,,0.03,0,0.044002307,0.635833333,1.595238095,14.39,227.2608126,1.445,9.38,774,0.38,78.7,25.15,77.27,0.210526316,0.064168421
LALT501,7/15/2010,11,4,4,11,0,11,0,0,0,1,0,5.90938681,0.1673352,,NA,5.90938681,0.1673352,4.88,1.487423998,Urban/Industrial,NO,NO,0,100,0,0,0,0,0,0,23.80952381,0,100,100,2.857142857,0,0,0,0,0,25.71428571,28.57142857,5.714285714,3.80952381,0,0,74.25742574,28.57142857,0,0,0,10,10,94.28571429,90,90,0,0,0,0,2.857142857,5.714285714,0,5.714285714,0,0,0,0,16.66666667,2,3,,,16,0.03,1.03,1.03,40,157,5660,5660,5660,5660,5660,,,0,10,70,90,1.5,,1.5,0,0,0,1.5,0,0,0,0,0,0,1,,0,,0,1.5,223.6,0.5,4.545454545,,2.540106952,4.772727273,7.272727273,,5,6.818181818,87.95454545,0,87.5,0,0,0.454545455,7.272727273,0,0.454545455,0,2.5,87.5,2.272727273,0.227272727,14.13636364,0.227272727,0.188118812,0.253333333,,0.727272727,0.045454545,0,0.5,0,22,3127.704641,1.06,,0.175783958,72,0.268873187,6.885714286,18.80952381,12.2,37.1922545,2.560952381,9.64,981,0.47,2.4,37.15,98.87,2.745,0.836675999
LALT503,7/15/2010,0,2,2,2,0,11,0,0,0,0,0,0,0,,NA,0,0,1.9,0.579119999,Urban/Industrial,NO,NO,0,100,0,0,0,0,0,0,3.80952381,0,50,50,0.952380952,0,0,50,50,0,0,0,0,0,17.30769231,17.47572816,99.03846154,17.14285714,0,0,0,0,0,99.04761905,50,50,0,0,0,0,0,0.952380952,0,0.952380952,50,50,0,0,0,NA,NA,,,NA,1.03,1.03,9,9,9,5660,5660,5660,5660,5660,,,10,70,80,90,0.454772727,,0.454772727,0.454772727,0,0,0,0,0,0,0,0.068181818,0,0.984863636,,0,,0,1.431818182,160,1.227272727,0.454545455,,4.010695187,0.454545455,1.590909091,,0,0.909090909,87.5,0,87.5,0,0,0,0.909090909,0,0,0,1.136363636,87.5,0.681818182,0.454545455,19.54545455,0,0.870192308,0.878640777,,0.090909091,0,0,0.227272727,0,Inf,5041.63865,0.473333333,,0.03,300,0.501587302,9.028571429,10.85714286,5.99,19.93670886,1.8,8.07,213,1.09,58.9,23.37,74.066,1.402,0.427329599
